【台州80后男性挺喜欢开共享汽车】2017年年底，台州新能源汽车分时租赁项目正式启动，台州人对共享汽车的关注点提到最高，也标志着我市“建设互联共享交通，实现绿色智慧出行”进入实质性阶段。昨天，记者从环球车享台州汽车租赁有限公司获得一份数据，从一定程度上展现共享汽车在台州迅速扩展并被市民所接受的现状。目前台州共享汽车每日单车使用频率为3至4人，使用共享汽车人群的平均年龄为30至40岁之间，其中男性占比65％，女性为35％。也就是说，过去一年里，台州80后的男性更愿意使用共享汽车。,0.9999978895088326
【猪年十大投资风口：科创板或在上半年推出】明日，猪年首个交易日开启，证券时报·甄选出十大最具投资价值的行业、概念，包括，科创板或在上半年推出；低估值蓝筹股成中坚力量；国防军工行业景气度提升；多项政策促消费；2019年基建托底目标明显；5G进入业绩释放期；平价上网日趋临近 光伏、风电龙头有望受益；芯片制造装备等薄弱领域将重点突破；新能源汽车产业链：专注细分行业龙头；本轮猪周期拐点将提前到来。,0.9999999999988349
【天风证券今日晨会重点推荐】今日核心策略：春节前最后一个交易日大盘及创业板大涨，1月底上市公司业绩爆雷告一段落，买方机构认为节后市场应该能反弹一段时间，重点关注5G，光伏，风电等中游板块，以及养猪板块；同时挖掘基本面过硬，业绩良好的中小创品种；买方机构认为过去一段时间充分体现了市场的有效性，对于优质公司股价走势较为稳定；2、3月份应该有一波春季躁动行情。展望本周，中美贸易谈判将再次成为市场焦点，美国财长努钦和贸易代表莱特希泽率领的庞大团队周一（2月11日）将前往北京继续就贸易问题进行磋商，市场或将继续保持乐观期待，建议仓位提升至65%。重点推荐：【非银】、政策迎来再次松绑，利率下行预期改善，券商与保险行业的配置价值卓越中国证监会于2019年1月30日发布了《关于在上海证券交易所设立科创板并试点注册制的实施意见》；上交所就设立科创板并试点注册制相关配套业务规则公开征求意见；证监会：拟对风控指标实施逆周期调节，鼓励证券公司权益类投资；指导交易所完善融资融券交易机制；就《证券公司交易信息系统外部接入管理暂行规定》公开征求意见；我们判断目前正处于监管政策的改善初期，业绩低点或已过，“投资时钟指向券商”。长端利率下行预期有所好转，利率预期底或已至；NBV预计超预期且持续改善，寿险估值处于历史低位，长期配置价值价值卓越。高压监管下车险手续费率下降带来利润率提升的确定性较高，非车险承保利润稳健增长，财险龙头优势凸显。推荐中信证券、中信建投、华泰证券、国泰君安、中国平安、中国人寿、新华保险、中国太保、中国财险。【传媒】业绩风险释放，关注超跌成长春节档（初一至初五）票房50.14亿，同比增长1.6%，观影人次同比下滑9.2%，平均票价同比增长11.9%，整体票房和观影人次低于预期。结构中有惊喜，【北文、中影】出品的《流浪地球》凭口碑逆袭，截止初五票房15.9亿，为春节档票房冠军，猫眼预测最终票房可达51.47亿，超我们预期，可根据情绪关注。根据公开数据测算该片投资方毛利润总计13.5亿，但注意具体最后核算和分配以上市公司公告为准。港股方面，【猫眼】已于2月4日上市交易，上市至今（2个交易日）下跌0.14%，当前市值166亿港币。【通信】佳力图首次覆盖：云计算+5G双重受益，份额提升+横向扩张打开空间公司作为国内精密温控龙头，云计算+5G将带动行业持续稳定快速增长，直接受益；同时，公司凭借成本、定制化、快速响应等优势，市场份额有望进一步提升。预计公司2018-2020年净利润为1.16亿、1.51亿和1.83亿元，对应19年18倍PE，首次覆盖，给予“增持”评级。【通信】亨通光电：多业务助力公司持续增长，期待未来5G时代亨通光电是国内光纤光缆龙头，随着光棒新技术获突破，光棒产能快速释放，同时推动成本持续下降，短期行业供需格局有所缓解，但中长期看，5G基站密集组网以及流量激增有望带动光纤需求持续增长，同时海缆、新能源汽车等新业务进入收获期，并且积极布局硅光、5G射频芯片、物联网光电传感器等新技术，打开未来成长空间。受运营商库存影响，公司2018下半年增速放缓，同时考虑硅光持续较大投入，未来光纤供需格局缓和，产品价格下降预期，我们调整公司2018-2020年盈利预测，从28.1亿、35.3亿元、45.7亿元，下调为25.4亿、28.1亿和32.5亿元，对应19年PE是11.7x，同时将评级从“买入”下调为“增持”。【钢铁】淡水河谷部分铁矿石及球团相关销售合同已宣布不可抗力因素，铁矿石价格大概率继续冲高春节期间，巴西淡水河谷Brucutu矿场大坝的牌照被巴西MinasGerais州取消，受此影响淡水河宣布部分销售合同将遭受不可抗力因素。2018年，我国共进口铁矿石10.64亿吨，其中从巴西进口铁矿石占比在26.6%左右。巴西淡水河谷2018年铁矿石总产量有望达到3.9亿吨；2018年前三季度球团矿产量为3950万吨，同比增长5.60%，全年球团矿产量有望达到5300万吨。由于溃坝事件超预期发酵，预计春节后，铁矿石受淡水河谷事件继续发酵影响，短期仍有冲高动力。推荐标的：三钢闽光、韶钢松山、华菱钢铁、柳钢股份。建议关注：凌钢股份、方大特钢、宝钢股份、鞍钢股份、新钢股份、南钢股份。,1.0
各占50% 日产牵手雷诺在沪成立研发公司 日前，日产中国联手雷诺在上海成立了阿利昂斯汽车研发公司，双方各占50%的股份，公司注册资本共5500万元，经营范围主要包括汽车、新能源汽车、智能汽车软件和零件的设计研究及开发，并提供相关的技术咨询和技术服务。合资公司法人代表为雷诺-日产-三菱联盟高级副总裁浅见孝雄（Takao ASAMI）。雷诺-日产-三菱联盟曾发布2022中期规划预测，到2022年底联盟每年的协同效应将超过100亿欧元，此前数据显示，2017年联盟年度协同效益为57亿欧元。2018年联盟年度协同效益还未公布，不过汽车销量数据显示，三家公司累计全年销量近1076万辆汽车，同比增长1.4%。在联盟中，雷诺集团2018年的全球销量增长了3.2%，达到3884295辆；日产全球销售量为5653683辆，下降了2.8%；三菱汽车全球销量为1218897辆，同比增长18.3%。值得一提的是，得益于雷诺ZOE和日产聆风在电动车市场的不错表现，联盟2018年电动车销量同比增长34%，自2010年以来，电动车累计销售已达724905辆。此外，为了提升成员间的共享度，联盟计划基于4个共享平台生产900万辆汽车，规划还将扩展通用动力系统的利用率至总销量的75%，并将推出12款新的纯电动车型，以及40款搭载不同级别自动驾驶功能的车型。,0.9999998044088042
中天科技（600522）：多业务共同驱动业绩稳定快速增长，期待未来5G事件公司发布2018年业绩快报，2018年营业收入340.99亿元，同比增长25.92%；归属于上市公司股东净利润21.53亿元，同比增长20.76%。我们点评如下：业绩符合我们预期，多因素共同驱动持续稳定较快增长2018年公司收入340.99亿元，同比增长25.92%，主要源于公司紧抓宽带中国（光棒产能释放）、 特高压电网、海上风电工程等重大规划及重大工程快速推进机遇，合理布局产业，使公司营业收入有较快增长。公司实现归母净利润21.53亿元，同比增长20.76%，持续稳定快速增长，也是由光通信+特高压+海洋装备共同驱动。光棒扩产持续提升盈利能力，但未来光纤价格承压，期待5G拉动受运营商库存影响，集采订单执行延缓，持续快速增长承压。即使中移动启动了新一轮光缆集采（2019年1.05亿芯公里），但19年国内光纤需求增长将放缓，而供给持续释放，供需格局有所缓解，光纤价格将承压。展望未来，5G建设即将启动，未来需求端有望改善，仍值得期待。中天科技光棒稳步扩产，棒纤缆匹配，成本有望继续下降，保证盈利能力。四大业务板块战略布局逐步完善，保持高质量增长之路公司已形成光通信、电力、新能源和海洋四大业务板块，战略布局逐步完善。1）光通信：光棒-光纤-光缆上下游产能100%匹配，光通信产业链规模效应逐渐释放。同时，为更好地服务于5G通信产品需求，拓展光模块、5G天线新业务；应用工业互联网技术，提升智能制造水平，推动光通信产业链毛利水平的进一步提升；2）电力：受益国内特高压项目持续建设和国外一带一路国家电网升级，迎来市场新机遇；3）新能源：新能源汽车及国家电网大储能项目高速发展带来高性能动力、储能锂电池的大量需求，公司新产品突破后有望进入收获期；4）海洋装备：受益跨洋通信、海上风电、海底监测网等持续建设，订单充裕，同时海缆向系统发展，充分发挥海底光、电缆品牌、技术优势，进一步延伸海底接驳盒、水下连接器业务，实现海底通信、输电、观测完整产业链，面临广阔成长空间。投资建议和盈利预测公司光通信+电力+海缆+新能源多元化稳健经营，战略布局已逐步完善，5G的到来值得期待。公司18业绩快报略高于我们的盈利预测，调整18年盈利预测，从21.04亿元上调为21.58亿元；同时，受运营商库存影响，光纤需求增速放缓，供需格局有所缓解，未来光纤价格承压，因此调整19~20年盈利预测，从原来24.2亿和31.5亿元，下调为23.2亿和27.1亿元，对应19年PE为11x，将评级从“买入”下调为“增持”。#中天科技 sh600522[股票]#,1.0
燃料电池汽车获政策加持 万亿级产业拉开序幕猪年伊始，A股市场燃料电池板块再度走强。事实上，自2019年1月初开始，燃料电池板块曾掀起一轮声势浩大的上涨行情，Wind燃料电池指数自今年1月以来最高涨幅录得22%，虽然1月末随着大盘调整出现回落，但市场上不少投资者依然对其保持看好预期，Wind燃料电池指数1月至今，累计涨幅仍达15.96%。至于背后的上涨逻辑，业内人士指出，一方面，在电动车补贴退坡的同时，燃料电池还享受着稳定的补贴政策支持；另一方面，国内企业规模化生产，加之各地产业政策相继完善，产业链加速国产化。当前的燃料电池产业就如2012年的锂电池时代，即将迎来高速成长期。政策暖风吹向燃料电池1月8日，全国政协第十一届中国人口资源环境发展态势分析会召开，全国政协委员、中国工程院院士凌文以《加快构建氢能产业体系助力能源生产消费革命》为题，阐述了对我国氢能开发利用的研究和建议。在该消息刺激下，A股燃料电池板块全面上扬。1月12日下午，全国政协副主席、中国科学技术协会主席万钢在中国电动汽车百人会论坛（2019）中表示：“建议借鉴先进经验，总结试点成果，抓紧研究修订氢能、加氢站和储氢技术标准，提升检测能力，尽快破除标准检测障碍和市场准入壁垒，加强和完善氢能生产、储运和供销体系建设。”燃料电池板块个股再掀普涨潮。实际上，近年来我国非常重视氢燃料电池产业的发展。2018年国务院印发的《“十三五”国家战略性新兴产业发展规划》曾提出：要系统推进燃料电池汽车研发与产业化，到2020年，实现燃料电池汽车批量生产和规模化示范应用。在《中国制造2025》中，也明确支持燃料电池汽车的发展，推动新能源汽车与国际先进水平接轨的战略。梳理过往政策则不难发现，政府对于燃料电池的政策倾斜正在加大。尤其是2018年的补贴政策，进一步提升了电动车锂电池能量密度的补贴门槛要求，而对燃料电池车的补贴力度则保持不变：按照额定功率与驱动电机的额定功率比值确定补贴系数。换言之，燃料电池客车和专用车采用定额补贴方式，是补贴力度最大的新能源汽车种类。据了解，2018年燃料电池乘用车、轻型客车和货车、大中型客车和中重型货车分别单车补贴上限为20万/辆、30万/辆、50万/辆。值得注意的是，据现行政策，2020年电动汽车的补贴退出后，氢燃料电池汽车的补贴至少还将维持3到5年。燃料电池汽车补贴优厚在国外，日本为每辆氢燃料汽车提供大约2.3万美元（约合14.7万元人民币）的财政补贴，低于我国氢燃料电池乘用车补贴标准；而美国对燃料电池车补贴最少，并且将逐步取消对新能源车的补贴。对比可见，我国的燃料电池汽车补贴在全球范围内也是非常优厚。例如，上汽大通推出燃料电池宽体轻客车FCV80，官方指导价130万元，但是国家补贴50万元、地方补贴50万元之后，终端售价仅需30万元。不仅国家财政对燃料电池汽车产业发展给予支持，各地方省市也在鼎力支持当地氢能与燃料电池汽车产业的发展。2018年以来，包括北京、上海、广东、武汉、重庆等省市已经出台相关氢燃料电池汽车地方补助政策，并提出加氢站等基础设施建设安排；广东、湖北等地成立氢能与燃料电池汽车产业基金；苏州、武汉等地出台专门的氢能产业规划政策；上海、大同、济南、镇江、武汉等十多个城市规划建设氢能产业园。据了解，国家补贴与地方补贴相结合，2018年氢燃料电池产业相关投资及规划资金超过850亿元。去年以来，在氢燃料电池领域，中国企业也正在发起收购和整合外国技术的协同努力。2018年5月，比亚迪宣布与美国混合动力公司（US Hybrid Corporation）合作研发氢燃料电池客车，服务于年客流量2100万人次以上的檀香山国际机场。2018年8月，潍柴动力宣布以1.64亿美元认购加拿大巴拉德动力系统公司19.9％股权，正式成为巴拉德第一大股东。据悉，巴拉德是全球氢燃料电池领军企业，股权合作之后，双方将随即进入实质性业务合作阶段，战略聚焦中国市场，开发下一代氢燃料电池产品，快速实现相关技术在中国商业化和工程化落地。同年5月，潍柴动力还与全球领先的固态氧化物燃料电池（SOFC）生产商英国锡里斯动力控股有限公司（Ceres Power）在山东潍坊签署战略合作协议，潍柴动力以4800万英镑收购了后者20%的股份，双方将在固态氧化物燃料电池领域展开全面合作。中国燃料电池整车制造也快速发展。乘用车方面，上汽集团已完成前后四代氢燃料电池轿车的开发，早在2015年上汽荣威950插电式燃料电池汽车就已在车展亮相。商用车方面，宇通客车自2009年投入研究后，先后完成四代燃料电池城市客车的升级，中通客车则在2017年1月下线了首款9米氢燃料电池客车。当前全国已有40余家整车企业和发动机企业在积极布局燃料电池汽车市场，2019年1月初，国家工信部发布2018年度第13批《新能源汽车推广应用推荐车型目录》，共有86款燃料电池汽车进入推荐目录。万亿级新产业拉开序幕目前，从全球范围来看，国外车企大都选择从乘用车领域切入氢能燃料电池汽车市场。2013年戴姆勒、福特、日产共同开发“通用燃料电池系统”，制定生产10万辆燃料电池乘用车计划，并于2017年开始销售；现代和通用汽车计划在2020年前合作开发下一代燃料电池系统氢气储存技术；丰田和宝马计划在2020年前合作开发燃料电池汽车；大众和巴拉德合作开发燃料电池，并应用于燃料电池乘用车的示范运行。我国业内专家普遍认为，氢燃料电池汽车与采用锂电池的纯电动汽车都是新能源汽车的重要技术路线，从技术特点及发展趋势来看，纯电动汽车更适用于城市、短途、乘用车等领域，而氢燃料电池汽车可能更适用于长途、大型、商用车等领域。截至2018年底，我国氢燃料电池汽车大约运行近千辆，加氢设施建设12座。根据中国汽车工业协会最新发布的数据，2018年商用车新增了1500多辆氢燃料电池汽车，其中客车1400多辆、货车100多辆，燃料电池的产业化开始起步。据测算，到2030年我国氢能汽车产业产值有望突破万亿元。上汽大通、宇通客车、中通客车、比亚迪、金龙汽车、北汽集团、福田汽车等商用车企业都紧盯氢燃料这片“新蓝海”。据悉，氢燃料电池汽车有望在2019年正式实施“十城千辆”推广计划，思路或将与十年前电动汽车的推广思路较为接近，即计划用3年左右时间，通过提供财政补贴，每个城市推出1000辆新能源汽车开展示范运行。中信证券认为，当下燃料电池时点与十年前锂电池时点类似，“十城千辆”推广计划将再次拉开新的万亿级产业序幕。燃料电池系统与动力锂电池系统在新能源汽车上地位和作用类似，因此燃料电池与锂电池在行业发展特征上存在可比性。参照锂电池发展路径，预计燃料电池行业存在类似动力电池行业的上下游深度整合趋势，在公共交通和物流运输领域率先发力完成燃油车替代，推动加氢站基础设施建设，为乘用车领域接棒增长铺平道路。得益于锂电池电动汽车奠定的电动化基础，以及燃料电池续航长、加氢时间短的优势，中信证券认为燃料电池汽车将实现比电动汽车更有序、畅通的产品导入。国金证券汽车行业研究团队认为，燃料电池板块2019年初的这轮行情持续时间远比以往要长、板块范围不断扩大，并且相关公司也从概念为主转变到看收入占比看利润预期，因此燃料电池的行情并非简单地炒一波概念。究其原因，在于燃料电池产业已经发生了巨大的变化：一、商业模式已经清晰；二、国产化进展迅速；三、成本下降速度快且空间大。国金证券认为，这是一个万亿产业真正起步的序曲，会有越来越多有布局、有业绩、有空间的新上市公司涌现。,1.0
广东佛山GDP接近万亿元 制造业转型取得新成效广东省佛山市第十五届人民代表大会第四次会议14日在佛山市机关礼堂开幕，佛山市市长朱伟作政府工作报告时称，2018年佛山实现地区生产总值9935.88亿元、同比增长6.3%，2019年预期增长目标为6%-6.5%。作为珠三角制造业重镇，佛山去年深入推进供给侧结构性改革，制造业转型升级取得了新成效。朱伟在报告中称，2018年佛山三次产业比重调整为1.5：56.5：42，规模以上工业增加值增长6.3%，工业对经济增长贡献率达61.1%；工业经济质量效益稳步提高，规模以上工业经济效益综合指数311.87%，提高14.4个百分点，利润总额增长5.9%。据介绍，佛山加大了对传统产业改造升级力度，去年引导1224家规模以上工业企业开展技术改造和智能化高端化改造，新增省级智能制造试点示范项目28家、市级智能化改造示范企业32家，推广应用机器人3014台。朱伟表示，2019年佛山要精准发力推动经济平稳健康发展。要推动工业经济运行稳中向好，发挥重大工业项目引领支撑作用，实行市、区领导挂钩联系制度，投资额50亿元以上的由市主要领导挂钩联系，20亿元以上的由市领导挂钩联系，10亿元以上的由区领导和市直部门领导挂钩联系，加快推进碧桂园“机器人谷”、一汽—大众新能源汽车、美的库卡智能科技园等重大项目建设，促进在建项目尽快释放产能。同时，佛山要大力培育发展先进制造业集群，加快发展通用装备、专用装备、环保装备等装备制造产业，提升家电、家具、铝型材、纺织等家居产业发展水平，推动传统产业高级化、新兴产业高端化，力争到2020年培育形成装备制造、家居2个超万亿先进制造业产业集群，到2025年培育形成汽车及新能源、军民融合及电子信息2个超5000亿元产业集群，智能制造装备及机器人、新材料、食品饮料、生物医药及大健康4个超3000亿元产业集群。佛山还要加大产业强链、补链力度，提升“佛山制造”在全球产业链、供应链、价值链中的地位；力争每年新增世界500强、行业龙头企业投资大项目10个以上；打造一批智能制造示范企业以及重点行业机器人应用示范项目，新增智能化技改示范企业32家、机器人应用3000台；支持企业依托工业互联网平台加快数字化、网络化、智能化发展，到2020年实现2万家企业“上云上平台”。,1.0
2018年有色金属行业运行情况及2019年展望一、行业运行基本情况(一)产量平稳增长，投资有所恢复。2018年，十种有色金属产量5688万吨，同比增长6%，其中，铜、铝、铅、锌产量分别为903万吨、3580万吨、511万吨、568万吨，分别同比增长8.0%、7.4%、9.8%、-3.2%；铜材、铝材产量分别为1716万吨、4555万吨，分别同比增长14.5%、2.6%。2018年，有色行业固定资产投资同比增长1.2%，其中，矿山采选投资同比下降8%，冶炼及加工领域投资同比增长3.2%，由规模扩张转向加大环保、安全等技改以及高端材料、新技术等研发。(二)价格高位震荡回落，行业效益大幅下降。2018年，铜、铅现货均价分别为50689元/吨、19126元/吨，同比分别上涨2.9%、4.1%，涨幅同比回落26个、22个百分点，铝、锌现货均价分别为14262元/吨、23674元/吨，同比下降1.8%、1.7%。规模以上有色企业主营业务收入54289亿元，同比增长8.8%；利润1855亿元，同比下降6.1%，其中，采选利润416亿元，同比持平；冶炼、加工利润分别为679亿元、756亿元，同比下降10.2%、5.6%，尤其是铝行业利润同比下滑40.1%，成为拖累行业效益的主因。(三)进出口形势有所变化，境外投资取得积极进展。全年出口未锻轧铝及铝材580万吨，同比增长20.9%。随着禁止洋垃圾入境政策实施，废铜进口同比下降32.2%，精铜进口同比增长15.5%。海外资源开发积极推进，中铝集团、五矿集团、中金岭南、魏桥等境外项目取得新进展。(四)供给侧结构性改革深入推进，行业转型升级不断加快。控产能、调结构取得成效，330多万吨电解铝产能通过产能置换转移至内蒙、云南等能源丰富地区，中铝整合云南冶金，山东魏桥控股鲁丰股份等联合重组不断推进。去杠杆取得进展，行业资产负债率62.2%，同比下降0.6个百分点。补短板不断加快，7050全尺寸铝合金厚板获得装机许可，铝空气电池、纳米陶瓷铝合金等实现产业化，铜、铝等冶炼能耗不断下降，绿色发展水平不断提高。二、面临的问题(一)成本上涨、消费不振，行业运行压力不断增大。从生产端看，受矿产、原料、煤炭、电力等原辅料成本普遍上涨以及环保投入不断增加等影响，2018年，行业每百元主营业务收入成本高于工业平均水平3.97元，同比增加0.58元，尤其是电解铝平均综合成本大幅提升。从消费端看，房地产、电力、汽车、家电等传统消费领域持续走弱，量大面广、带动性强的新兴应用领域有待拓展。此外，民营企业是有色行业的重要组成，但由于融资成本高、非经营性负担重，在承担重大项目等方面仍存在壁垒，发展压力较大。(二)低端过剩、短板突出，产业结构深层次问题凸显。严控电解铝新增产能任务依然艰巨，部分中低端加工领域存在产能过剩风险，锂盐、三元材料前驱体等新兴领域也出现阶段性产能快速扩张。高端材料及绿色冶炼存在短板，航空航天、集成电路用关键有色材料仍依赖进口，2018年铝材进口单价是出口单价的1.9倍，部分冶炼行业实现特排限值要求还缺乏产业化技术支撑，污染防治仍是制约行业绿色发展的重要瓶颈。(三)国际贸易形势复杂，发展环境日趋严峻。随着全球经济走势不确定性因素增多，贸易摩擦的实质性影响显现，铝材出口持续增长难以为继，机电、汽车等有色终端消费品出口受阻也将加剧行业运行压力。由于有色金属金融属性很强，贸易摩擦对行业的间接影响甚至大于直接影响，冲击市场信心、价格及投资，影响行业发展。三、2019年重点工作(一)做优增量，加快有色新材料、新业态创新发展。将民机铝材上下游合作机制拓展为民机材料合作机制，推进落实年度重点任务，跟踪新能源汽车平台建设进度，强化工作督导协调，形成年度标志性工作成果。实施新材料“补短板”，建立有色新材料数据库、行业测试评价中心，完善有色新材料基础体系。同时，推动有色行业与互联网深度融合，建设先进有色金属产业集群，拓展应用领域，探索行业发展的新模式、新业态。(二)优化存量，提升产业链智能化、绿色化发展水平。制定有色金属智能矿山、工厂建设指南，指导行业智能标准化建设。围绕铜、铅锌、钨、镁等传统产业在绿色冶炼、超低排放、废渣无害化处置、资源综合利用等方面的绿色制造短板，加快适用技术研发及推广，指导部分产业集聚区开展技术供需对接，引导企业加快绿色发展。(三)统筹政策，促进行业规范发展。推进供给侧结构性改革，继续保持严控电解铝新增产能的高压态势，严格落实产能置换，通过市场化和法治化方式，引导氧化铝、电解铝产业高质量发展。加强政策协调和服务，协调推动行业降成本，形成国企、民企互为促进的发展格局，巩固中俄合作机制，完善对外合作平台，引导行业应对贸易摩擦、深化国际合作。修订发布行业规范条件，改革管理方式，强化规范条件在推进行业技术进步和规范发展的引导性作用。加强热点问题分析，稳定市场预期，促进行业平稳运行。,1.0
【2019-02-15 晚间剧本】大家周末愉快[太阳][太阳][带着微博去旅行][带着微博去旅行]（一）大盘回顾（1）剧本回顾：昨晚剧本认为大盘会先出现的运行轨迹上是小幅低开-震荡与回踩下跌下试支撑-企稳反弹回升，实际走势来看差不多。下午走势沪指弱于预期，把支撑位给击破了。（2）板块观察：热点投机——OLED、光伏&风能、生猪养殖，价值投资——消费（白酒、食品为主）、基建、新能源发电、科技（国产软件、芯片、5G）、新能源汽车产业链。（3）游资风向：银星能源八连板，领益智造、四环生物、国风塑业五连板，东材科技、锦富技术、维信诺、联得装备、凯盛科技、香山股份四连板，7家公司二连板。总体上游资活跃度依然很高，妖股横行。两市没有三连板股票，说明妖股都集中在OLED和光伏等先期热点，资金集中疯炒。（4）盘面评价：B，（A=个股普涨，B=不温不火、结构性机会，C=个股普跌、盘面冷清，D=恐慌踩踏or死水一滩）（二）大盘预期（1）预期先出现的运行轨迹：沪指小幅高开-震荡与缓慢反弹-受阻盘整整理，创业板小幅高开-震荡与略微反弹摸高-折返回踩下跌整理（2）支撑压力位：沪指支撑位2665点，压力位2700点、2711点，创业板支撑位1350点、1342点，压力位1370点，（3）中期走势判断：中期上涨行情进行时，沪指第一目标2885点、创业板1471点（4）短期看盘要点：①下周一沪指可能会强于创业板，反弹力度更大一些。创业板可能略微反弹摸高一下就下跌调整。②3月初两会即将召开，今年两会应该会聚焦几个关键词，“绿色发展”（新能源汽车、清洁能源发电、环保）、“农业与乡村振兴”（农业机械化、数据化）、“高端制造”（5G、工业4.0、国产芯片），“减税”、“刺激消费”、“强军建设”（火箭军军工≥空军军工>海军军工>陆军军工），③指数短调期间观察滞涨蓝筹基建、钢铁是否会有动作。④指数中期趋势已成，还是坚持重个股、轻指数的思路，尤其是手中的股如果是去年大幅下跌到低位、温和放量、涨幅较小，更要多一份耐心。只要择时策略信号保持D级以上，就不必过于担心。通常而言，一轮中级行情，即使中间有调整，择时信号也会保持D级以上。（5）择时策略信号：沪指信号为B，创业板信号为B。（A为满仓；B为7成；C为半仓；D为3成；E为空仓）（6）大象持股日记：目前持股7成左右，持有钢铁股、磷化工股、银行远端次新股、光伏&工业4.0股、罕见病医药股、农药&贸易战股。计划这里如果沪指跌到2665点、创业板跌到1314点，会考虑进一步加仓，因为那里是理想的中途调整的目标位置。,0.9999999775491822
#1027路口福星#【23:30】这个时段，“交通1027导航员”通过西湖路口的交警摄像头，看到了A99L12、新能源绿牌AD08805、AUJ806、AUE786，以上车号成为了这?一时?段的路口福星，请在安全停靠时回复?85961027?，即可获得“交通1027”送出的好礼一份。 ??,0.8800404732401275
